[run number],payoff-include-votes-cost?,majority-mean-utility,majority-utility-stdev,minority-fraction,behavior-under-qv,calibration,variance-of-pmp,number-of-voters,voting-mechanism,marginal-pivotality,utility-pmp-correlation,limit-votes?,[step],mean payoff-sign-list,average payoff
3833,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.962,0.97115
3896,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.975,0.97115
3959,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.971,0.97115
4022,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.981,0.97115
4085,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.966,0.97115
4148,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.967,0.97115
4211,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.974,0.97115
4274,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.973,0.97115
4337,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.969,0.97115
4400,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.972,0.97115
4463,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.98,0.97115
4526,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.973,0.97115
4589,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.979,0.97115
4652,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.971,0.97115
4715,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.977,0.97115
4778,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.973,0.97115
4841,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.973,0.97115
4904,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.968,0.97115
4967,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.973,0.97115
5030,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.971,0.97115
5093,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.977,0.97115
5156,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.977,0.97115
5219,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.959,0.97115
5282,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.967,0.97115
5345,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.96,0.97115
5408,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.978,0.97115
5471,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.962,0.97115
5534,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.975,0.97115
5597,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.965,0.97115
5660,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.971,0.97115
5723,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.968,0.97115
5786,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.975,0.97115
5849,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.963,0.97115
5912,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.965,0.97115
5975,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.977,0.97115
6038,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.96,0.97115
6101,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.975,0.97115
6164,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.972,0.97115
6227,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.978,0.97115
6290,FALSE,0.02,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.97,0.97115
54,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
117,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.996,0.99857
180,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.997,0.99857
243,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
306,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.998,0.99857
369,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
432,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.996,0.99857
495,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
558,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
621,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
684,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.998,0.99857
747,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
810,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.997,0.99857
873,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
936,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
999,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.996,0.99857
1062,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
1125,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.998,0.99857
1188,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
1251,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
1314,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.998,0.99857
1377,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.998,0.99857
1440,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
1503,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
1566,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.997,0.99857
1629,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
1692,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
1755,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
1818,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.998,0.99857
1881,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
1944,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
2007,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
2070,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
2133,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
2196,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
2259,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.998,0.99857
2322,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
2385,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
2448,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.997,0.99857
2511,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.997,0.99857
2574,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.998,0.99857
2637,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
2700,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
2763,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.996,0.99857
2826,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
2889,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.998,0.99857
2952,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.998,0.99857
3015,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.998,0.99857
3078,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.994,0.99857
3141,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
3204,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.997,0.99857
3267,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
3330,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
3393,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
3456,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
3519,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.998,0.99857
3582,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
3645,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
3708,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
3771,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
3834,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
3897,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.996,0.99857
3960,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
4023,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
4086,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
4149,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.998,0.99857
4212,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
4275,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
4338,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
4401,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
4464,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.997,0.99857
4527,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
4590,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.997,0.99857
4653,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.998,0.99857
4716,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
4779,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.998,0.99857
4842,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
4905,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.997,0.99857
4968,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.998,0.99857
5031,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
5094,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
5157,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
5220,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
5283,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.996,0.99857
5346,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.998,0.99857
5409,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
5472,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.997,0.99857
5535,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.998,0.99857
5598,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.998,0.99857
5661,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
5724,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.998,0.99857
5787,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
5850,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
5913,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
5976,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.998,0.99857
6039,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.999,0.99857
6102,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,1,0.99857
6165,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.996,0.99857
6228,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.998,0.99857
6291,FALSE,0.1,1,0,rational,manual,0.01,1001,QV,0.5,0.7,FALSE,1000,0.998,0.99857
55,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.968,0.97094
118,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.978,0.97094
181,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.969,0.97094
244,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.97,0.97094
307,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.972,0.97094
370,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.966,0.97094
433,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.96,0.97094
496,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.97,0.97094
559,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.965,0.97094
622,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.979,0.97094
685,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.968,0.97094
748,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.979,0.97094
811,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.978,0.97094
874,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.977,0.97094
937,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.974,0.97094
1000,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.974,0.97094
1063,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.973,0.97094
1126,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.977,0.97094
1189,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.979,0.97094
1252,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.966,0.97094
1315,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.965,0.97094
1378,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.975,0.97094
1441,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.969,0.97094
1504,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.973,0.97094
1567,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.973,0.97094
1630,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.966,0.97094
1693,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.975,0.97094
1756,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.968,0.97094
1819,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.979,0.97094
1882,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.968,0.97094
1945,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.968,0.97094
2008,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.976,0.97094
2071,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.975,0.97094
2134,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.959,0.97094
2197,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.963,0.97094
2260,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.978,0.97094
2323,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.967,0.97094
2386,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.969,0.97094
2449,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.969,0.97094
2512,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.973,0.97094
2575,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.963,0.97094
2638,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.975,0.97094
2701,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.965,0.97094
2764,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.964,0.97094
2827,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.969,0.97094
2890,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.964,0.97094
2953,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.971,0.97094
3016,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.976,0.97094
3079,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.973,0.97094
3142,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.97,0.97094
3205,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.972,0.97094
3268,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.971,0.97094
3331,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.974,0.97094
3394,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.978,0.97094
3457,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.973,0.97094
3520,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.978,0.97094
3583,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.954,0.97094
3646,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.973,0.97094
3709,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.967,0.97094
3772,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.97,0.97094
3835,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.961,0.97094
3898,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.976,0.97094
3961,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.975,0.97094
4024,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.97,0.97094
4087,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.963,0.97094
4150,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.959,0.97094
4213,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.969,0.97094
4276,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.965,0.97094
4339,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.984,0.97094
4402,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.971,0.97094
4465,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.981,0.97094
4528,FALSE,0,1,0,rational,manual,0.01,1001,QV,0.5,0.8,FALSE,1000,0.966,0.97094
